"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 65 minutes at Z1, then 20 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.41666666666667","","2017-08-06","","13890.33984375","","",""," *08/09/2017 Tara Strassburg: Nicely done! It's good to see you getting the king run in!!* *08/10/2017 Raul J Luzardo: It's hot humid and miserable coach. I even cramped like a newbie the other day. It's getting better tho* *08/10/2017 Tara Strassburg: All the better prepared you'll be for race day. Kona is HOT and humid!!*","1.41735744900174","2.72199988365173","","81","","140","157","","","0.743887346536526","87.67","26","59","0","0","0","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-08-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-08-07","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-07","","2285.99999652528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11 Weeks Kona","Other","","","","2017-08-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-08","","1800","","","","","0.498276391559177","1.00288496575148","","23","","","","","","0.281207755232197","1.11","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (1st mile Tempo Z2)","Run","Run the 1st mile off of the bike @ Z2 and the remainder at Z1.","0.416666666666667","","2017-08-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BST #2 (10s)","Bike","Warmup 30 min @ ZR/Z1 Main Set 3 X (10 min interval @ 55-60 RPM, 4 min easy recovery @ 90 rpm, 3 X (1 min @ 105+ RPM easy recovery, 1 min @ 90 RPM easy recovery)) **Use best sustainable effort through all intervals** Cooldown To final ride time @ ZR/Z1 (as you feel)","1.66666666666667","","2017-08-08","","35541.328125","157","484","887.269"," *08/10/2017 Tara Strassburg: Bam! Well done!*","1.56676771375868","6.30100011825562","","73","","116","160","","","0.761527124697711","86.85","39","16","14","0","0","","","","","","57","12","1","17","7","1","","","","","",""
"","Bike","","","","2017-08-08","","0","156","485","843.048","","1.49639200846354","0","","75","","118","160","","","0.757834107450845","85.65","39","16","14","0","0","","","","","","53","11","1","18","7","0","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-09","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Run (Z2)","Run","Warmup 10 min @ Z1 Main Set 3 X (10 min @ Z2, 5 min @ Z1) Cooldown To final run time @ ZR/Z1 (as you feel)","1.16666666666667","","2017-08-09","","11713.3896484375","","","","","1.1672119140625","2.78800010681152","","83","","148","164","","","0.726099602265626","68.45","9","40","21","0","0","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-08-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Ride #3 (Z3 3 X 10 min reps)","Bike","Warmup 30 min @ aerobic Z1 Main Set 3 X (10 min @ sub-threshold Z3, 5 min @ recovery ZR/aerobic Z1) Cooldown To final ride time @ recovery ZR/aerobic Z1 (as you feel) **Keep cadence at race day cadence throughout","1.66666666666667","","2017-08-10","","0","166","337","997.683","","1.67035617404514","0","","77","","123","160","","","0.741251088368182","91.28","42","20","20","0","0","","","","","","48","20","7","24","1","0","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.333333333333333","","2017-08-10","","2693.18994140625","","","","","0.297842508951823","2.51200008392334","","78","","112","120","","","0.713589408424086","16.3","17","0","0","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - Tempo Ride #3","Bike","","","","2017-08-10","","41165.83984375","168","338","1051.582","","1.74343668619792","6.55800008773804","","75","","121","160","","","0.744358167607923","92.5","43","20","19","0","0","","","","","","54","21","7","24","1","0","","","","","",""
"","Swim","","","","2017-08-10","","1200","","","","","0.350031113094754","0.951948797847327","","21","","","","","","0.266869963485456","0.67","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-11","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.416666666666667","","2017-08-11","","3859.080078125","","","","","0.464872233072917","2.30599999427795","","72","","111","119","","","0.6948914965873","24.39","23","0","0","0","0","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-11","","2450","","","","","0.727341392305162","0.935639461835457","","23","","","","","","0.262212191354963","1.31","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2017-08-12","","7342.0400390625","","","","","0.752668050130208","2.71000003814697","","81","","143","153","","","0.731790937019944","44.36","7","38","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #1 (Z1/Z2)","Bike","Bike 235 minutes at Z1, then 35 minutes @ Z2. Descend the pace throughout the ride and finish toward the top of Z2. **Keep 90 rpm throughout","4.5","","2017-08-12","","145095.1875","177","550","2923.465","","4.58771158854167","8.78499984741211","","78","","131","154","","","0.729989746774623","243.66","94","154","19","0","0","","","","","","69","99","68","27","9","3","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2017-08-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 65 minutes at Z1, then 25 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.5","","2017-08-13","","14174.98046875","","","","","1.50069783528646","2.62400007247925","","81","","135","150","","","0.697621684485287","81.76","51","38","0","0","0","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-08-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PPT's or MTB","Bike","Warmup 20 min @ ZR Main Set 10 X (30 seconds all out at 105+ rpm, 2.5 min total rest) Cooldown to final ride time @ ZR","1.66666666666667","","2017-08-13","","33933.859375","98","310","620.844","","1.74441975911458","5.40299987792969","","81","","89","128","","","0.456203620158289","34.89","11","0","0","0","0","","","","","","100","1","0","4","1","0","","","","","",""
"","Bike","","","","2017-08-13","","0.200000002980232","","","","","1.65130669487847","3.36360583552358E-05","","83","","91","128","","","0.550024636373773","56.05","11","0","0","0","0","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10 Weeks Kona","Other","","","","2017-08-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-08-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST","Day Off","","","","2017-08-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #3 (ZR/Z1 as you feel)","Bike","Start in ZR and work your way into Z1 if you feel good. Otherwise, stay in ZR.","1","","2017-08-16","","14972.900390625","82","136","201.777","","0.6775","6.13800001144409","","77","","84","98","","","0.314850764839289","6.66","","","","","","","","","","","1283","0","0","0","0","0","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.333333333333333","","2017-08-16","","1508.34997558594","","","","","0.223529171413845","1.87399995326996","","62","","109","120","","","0.672408200082736","10.79","10","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-08-16","","0","","","","","6.03782552083333","0","","78","","88","120","","","0.579237797339079","234.74","317","0","0","0","0","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-08-17","","0","","","","","0.00215472221374512","0","","","","87","88","","","0.563716344940597","0.05","","","","","","","","","","","","","","","","","","","","","",""
"","Swim","","","","2017-08-17","","850","","","","","0.248990556928847","0.948002614256621","","22","","","","","","0.265742580743417","0.47","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo (Z1/Z2) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in Z1 and descend pace (if you feel good) throughout the run into Z2. Finish toward the top of Z2.","0.5","","2017-08-17","","4675.14013671875","","","","","0.497770284016927","2.60899996757507","","83","","136","156","","","0.732292020532606","29.04","15","14","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #2 (Z1/Z2 as you feel)","Bike","Start in Z1 and work your way into Z2 if you feel good. Otherwise, stay in Z1.","1.25","","2017-08-17","","38093.05859375","165","282","804.916","","1.35167805989583","7.82800006866455","","73","","125","157","","","0.68736281107432","59.95","33","31","12","0","0","","","","","","25","42","18","1","0","0","","","","","",""
"","Bike","","","","2017-08-17","","0","69","149","13.58","","0.0544080564710829","0","","66","","86","93","","","0.298283107031435","0.41","","","","","","","","","","","3","0","0","0","0","0","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Specificity Ride #1 (race intensity repeats)","Bike","Warmup 15 min @ Z1 Main Set 1hr @ 138bpm, 15min @ ZR, 1hr @ 140bpm, 15min @ ZR, Remainder at Z1, all at 90rpm.","3","","2017-08-19","","106143.5390625","190","531","2334.386","","3.41380398220486","8.63700008392334","","78","","134","158","","","0.790558433076147","212.71","59","125","20","0","0","","","","","","50","55","51","31","12","6","","","","","",""
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 60 minutes at Z1, then 15 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.25","","2017-08-19","","5804.4501953125","","","","","0.583835245768229","2.76200008392334","","81","","150","155","","","0.727489363143425","33.78","0","35","0","0","0","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic Run (ZR/Z1), as you feel","Run","Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2017-08-20","","12885.9697265625","","","","","1.26512166341146","2.8289999961853","","82","","139","153","","","0.755685476332811","80.51","19","56","0","0","0","","","","","","","","","","","","","","","","",""
"Specificity Swim Set #1 (600s)","Swim","Warmup none Main Set 15 x 50 best effort on TT+10 2 x 600 best effort on TT+10 10 x 50 best effort on TT+10 Cooldown 1050 easy pull","1","3200.39990234375","2017-08-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Traveling Can't Train","Other","","","","2017-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9 Weeks Kona","Other","","","","2017-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11 Weeks Kona","Other","","","","2017-08-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Can only run","Other","","","","2017-08-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Run (Z2)","Run","Warmup 10 min @ Z1 Main Set 2 X (15 min @ Z2, 5 min @ Z1) Cooldown To final run time @ ZR/Z1 (as you feel)","1.16666666666667","","2017-08-22","","6959.06982421875","","","","","0.783282809787326","2.46799993515015","","78","","123","153","","","0.704134372648036","42.75","8","21","0","0","0","","","","","","","","","","","","","","","","",""
"Flying day Morning Run, Afternoon bike","Other","","","","2017-08-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Work Ride #1 (repeats)","Bike","Warmup 35 min @ ZR/Z1 Main Set 5 X (5 min interval, 5 min recovery @ ZR) **Use best sustainable effort through all intervals** Cooldown to final ride time @ ZR/Z1","1.66666666666667","","2017-08-23","","40286.5","157","355","949.214","","1.68192749023438","6.65299987792969","","74","","130","167","","","0.737352840224865","90.93","55","22","27","0","0","","","","","","71","17","3","20","3","0","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.416666666666667","","2017-08-23","","1044.23999023438","","","","","0.118344997829861","2.45099997520447","","78","","121","129","","","0.689717791005011","5.91","7","0","0","0","0","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-08-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-08-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2017-08-23","","0","159","355","956.561","","1.67322089301215","0","","74","","130","167","","","0.743577020964411","92.17","41","22","27","0","0","","","","","","55","17","3","20","4","0","","","","","",""
"","Bike","","","","2017-08-24","","0","160","326","997.076","","1.73372938368056","0","","79","","130","164","","","0.712599108087698","87.83","41","23","29","0","0","","","","","","43","31","17","14","0","0","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.333333333333333","","2017-08-24","","3894.56005859375","","","","","0.41376220703125","2.61500000953674","","81","","130","149","","","0.730284952090278","23.9","14","10","0","0","0","","","","","","","","","","","","","","","","",""
"Tempo Ride #3 (Z3 2 X 15 min reps)","Bike","Warmup 30 min @ aerobic Z1 Main Set 2 X (15 min @ sub-threshold Z3, 5 min @ recovery ZR/aerobic Z1) Cooldown To final ride time @ recovery ZR/aerobic Z1 (as you feel) **Keep cadence at race day cadence throughout","1.66666666666667","","2017-08-24","","49657.51953125","165","323","996.615","","1.67866251627604","8.21700000762939","","79","","130","164","","","0.715215940388305","84.75","44","23","29","0","0","","","","","","45","30","18","12","0","0","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.416666666666667","","2017-08-25","","6095.06005859375","","","","","0.583741115993924","2.90000009536743","","82","","140","151","","","0.799255437118696","40.81","7","28","0","0","0","","","","","","","","","","","","","","","","",""
"Bodywork","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2017-08-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-25","","2300","","","","","0.6955841700236","0.918308475787599","","22","","","","","","0.257396860450598","1.19","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #1 (Z1/Z2)","Bike","Bike 220 minutes at Z1, then 50 minutes @ Z2. Descend the pace throughout the ride and finish toward the top of Z2. **Keep 90 rpm throughout","4.5","","2017-08-26","","0","20","88","9.307","","1.70066284179688","0","","67","","91","123","","","0.556810715348556","59.2","10","0","0","0","0","","","","","","8","0","0","0","0","0","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2017-08-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2017-08-26","","15472.48046875","","","","","1.68866305881076","2.54500007629395","","79","","116","130","","","0.713110348256614","96.38","92","0","0","0","0","","","","","","","","","","","","","","","","",""
"Zwift - Watopia - PPT's","Bike","","","","2017-08-26","","41921.51953125","103","363","685.219","","1.79947306315104","6.47100019454956","","78","","90","123","","","0.484491109569804","39.43","10","0","0","0","0","","","","","","374","0","0","4","1","0","","","","","",""
"Zwift - 08/27/2017","Bike","","","","2017-08-27","","65060.30859375","152","336","1487.432","","2.71362521701389","6.65899991989136","","71","","111","149","","","0.670264280003487","113.89","106","18","0","0","0","","","","","","77","54","24","9","1","0","","","","","",""
"PPT's or MTB","Bike","Warmup 20 min @ ZR Main Set 10 X (30 seconds all out at 105+ rpm, 2.5 min total rest) Cooldown to final ride time @ ZR","1.66666666666667","","2017-08-27","","0","159","335","1456.967","","2.54513590494792","0","","75","","113","149","","","0.678628502945767","117.15","106","18","0","0","0","","","","","","62","54","25","10","1","0","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2017-08-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 55 minutes at Z1, then 35 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.5","","2017-08-27","","3540.63989257813","","","","","0.383366122775608","2.56500005722046","","79","","118","129","","","0.717288430843412","21.35","22","0","0","0","0","","","","","","","","","","","","","","","","",""
"I can do all 3 sports this day","Other","","","","2017-08-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masters or Group Swim","Swim","Swim approximately 3000 yards with your masters group.","0.866666666666667","2743.19995117188","2017-08-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7 Weeks Kona","Other","","","","2017-08-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2017-08-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Run, Sub-threshold (Z3)","Run","Warmup 15 min @ Z1 Main Set 3 X (10 min @ Z3, 5 min @ Z1) Cooldown To final run time @ ZR/Z1 (as you feel)","1.16666666666667","","2017-08-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Can only run","Other","","","","2017-08-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Depending on traveling Morning Run, possible Afternoon bike","Other","","","","2017-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.416666666666667","","2017-08-30","","13033.6201171875","","","","","1.25021253797743","2.89599990844727","","82","","148","170","","","0.766240704162436","81.87","14","34","27","0","0","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/shop/358-catId.562036747_358-productId.0.html","","","2017-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Work Ride #1 (repeats)","Bike","Warmup 35 min @ ZR/Z1 Main Set 3 X (10 min interval, 5 min recovery @ ZR) **Use best sustainable effort through all intervals** Cooldown to final ride time @ ZR/Z1","1.66666666666667","","2017-08-30","","48625.80078125","163","341","989.675","","1.68717692057292","8.00500011444092","","71","","125","167","","","0.758592521427384","96.03","40","15","29","0","0","","","","","","52","18","4","26","2","0","","","","","",""
"","Bike","","","","2017-08-30","","0","163","342","980.79","","1.66665473090278","0","","72","","131","166","","","0.764726512798669","96.8","39","15","29","0","0","","","","","","49","18","4","26","2","0","","","","","",""
"","Bike","","","","2017-08-31","","0","173","323","1033.255","","1.66215250651042","0","","75","","131","161","","","0.750428677967761","93.32","36","22","33","0","0","","","","","","40","24","14","20","1","0","","","","","",""
"Tempo Ride #3 (Z3 2 X 15 min reps)","Bike","Warmup 30 min @ aerobic Z1 Main Set 2 X (15 min @ sub-threshold Z3, 5 min @ recovery ZR/aerobic Z1) Cooldown To final ride time @ recovery ZR/aerobic Z1 (as you feel) **Keep cadence at race day cadence throughout","1.66666666666667","","2017-08-31","","49749.3515625","160","303","1105.098","","1.92242662217882","7.18800020217896","","69","","123","161","","","0.735561935374968","90.09","36","22","33","0","0","","","","","","59","24","16","17","0","0","","","","","",""
