"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Cycling","Bike","","","","2018-06-27","","31299.560546875","220","763","823.611","","1.058385014534","8.21500015258789","","87","","146","175","","","0.764507493872911","61.95","16","23","13","1","0","","","","","","21","10","9","8","8","1","","","","","",""
"Cycling","Bike","","","","2018-06-27","","2839.330078125","97","542","54.511","","0.163837507367134","4.81400012969971","","63","","","","","","0.361831680856001","2.04","","","","","","","","","","","9","0","0","0","0","0","","","","","",""
"Cycling","Bike","","","","2018-06-27","","2609.03002929688","294","814","89.774","","0.0873144418001175","8.30000019073486","","80","","","","","","1.1176657312814","10.94","","","","","","","","","","","1","0","0","1","2","1","","","","","",""
"Cycling","Bike","","","","2018-06-27","","24093.869140625","169","747","556.102","","0.929395794868469","7.20100021362305","","81","","135","182","","","0.700963187542796","44.94","36","7","5","1","1","","","","","","32","6","4","3","5","0","","","","","",""
"Cycling","Bike","","","","2018-06-27","","25861.919921875","212","631","625.303","","0.837407469749451","8.57900047302246","","86","","154","175","","","0.727628382435684","44.06","5","13","23","5","0","","","","","","16","9","8","7","5","0","","","","","",""
"Bike, Endurance + drill (Spin-ups + Single Leg)","Bike","Warmup up 10 minutes easy spinning. Ride endurance pace in the Aerobic Zone 2. Some riding in Zone 3 during drills is fine. Include pedaling drill: Do the following 3 times: 10 seconds of high rpm, 10 seconds higher, 10 seconds max rpm and then recover for 60 seconds. Then do this 3 times: 30 seconds left followed by 30 seconds right-leg dominant pedaling (other leg soft-pedals). Repeat both of these drills 4-5 times. Done in small chain ring or on spin bike. Cool down 5-10 minutes easy spinning","1","","2018-06-28","","28815.380859375","202","825","780.947","","1.08526527881622","7.375","","83","","144","162","","","0.680018450157977","50.02","15","30","6","0","0","","","","","","23","14","11","6","2","0","","","","","",""
"Lap Swimming","Swim","","","","2018-06-28","","1828.80004882813","","","","","0.516055280367533","0.983926218893516","","23","","","","","","0.753579925751733","22.08","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run + Drill Set B","Run","Warmup 10 minutes easy. Run Aerobic Z2. Include 6 x 30-50 meters of running drills toward the end of your run, but before the cooldown: 1) Knees up (any way really!) 2) Skips (tall and slow) 3) Butt kicks (knees pointed down) 4) Fast Feet 5) Straight Leg Bounds 6) Double Leg Bounce Cool down 5 minutes Z1 Recovery","0.75","","2018-06-29","","9674.400390625","","",""," *06/30/2018 Keith Kruelskie: Really warm. Ran on feel/breath*","0.791638851165771","3.39499998092651","","90","","159","182","","","0.915613612362976","73.09","1","8","30","6","2","","","","","","","","","","","","","","","","",""
"Swim, Z1/Z2 easy endurance 2 x 900 ladder {2600}","Swim","Warmup 300 Freestyle Warmup 200 stroke and/or kick Swim 2 sets of Broken 900 Easy Endurance Freestlye ladder [50-100-150-300-150-100-50 with ~10 seconds rest in between]. Swim 4 X 50 open water sighting drill (10 seconds rest between) Cool down 100 Choice","0.583333","2377.43994140625","2018-06-29","","2377.44006347656","","","","","0.588891948064168","1.12106858730318","","23","","","","","","0.858486130577922","37.26","","","","","","","","","","","","","","","","","","","","","",""
"Supplemental Strength (1 round)","Strength","Warmup 5 minutes easy cardio. Repeat 1 time through circuit or do 3 repeats of each exercise before moving on to the next one (circuit is preferable). Take 30-60 seconds rest between each. Use a weight that produces a light burn by the end of the reps. 15 squats with weights 15 seated row 15 lat pull down 15 hack squats 15 dips/tricep kick backs 15 pushups 15 lunges with light weights 15 bicep curls 15 dead lifts with heavy weight 3 minutes core work (planks, ball, etc)","0.416666666666667","","2018-06-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"~Z1/Z4 Bike outside for FUN!?","Bike","Do whatever you want! Easy, hard, whatever...","3","","2018-06-30","","67486.4296875","191","886","1804.919","","2.6398868560791","7.10099983215332","","83","","138","161","","","0.668500354502217","117.6","76","47","5","0","0","","","","","","62","36","22","10","6","0","","","","","",""
"Cycling","Bike","","","","2018-06-30","","10939.6396484375","","","","","0.65069305896759","4.67000007629395","","","","130","160","","","0.62188415996925","27.57","26","6","1","0","0","","","","","","","","","","","","","","","","",""
"Z1/Z2 Bike, Easy/ Endurance (as you feel)","Bike","Warmup up 10 minutes easy. Ride recovery/easy endurance pace zones 1 and 2. If you feel good, ride some in lower zone 3. Go by how you feel today. Listen to your body. Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","2","","2018-07-01","","61486.640625","","","","","2.34266400337219","7.29099988937378","","","","136","161","","","0.625450847140289","103.68","99","24","11","0","0","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2018-07-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, endurance 500s {2500}","Swim","Warmup 400 Freestyle 100 pull 100 kick 100 stroke or drill or choice Main set: Swim 3 X 500 with 30 seconds rest in between. Pull 2 X 100 with buoy. Cool Down 100 Record times for 500s and rest taken between them","0.75","2286","2018-07-02","","2377.44006347656","","","","","0.611545280880398","1.07949264767585","","23","","","","","","0.826685424003747","34.55","","","","","","","","","","","","","","","","","","","","","",""
"Supplemental Strength (1 round)","Strength","Warmup 5 minutes easy cardio. Repeat 1 time through circuit or do 3 repeats of each exercise before moving on to the next one (circuit is preferable). Take 30-60 seconds rest between each. Use a weight that produces a light burn by the end of the reps. 15 squats with weights 15 seated row 15 lat pull down 15 hack squats 15 dips/tricep kick backs 15 pushups 15 lunges with light weights 15 bicep curls 15 dead lifts with heavy weight 3 minutes core work (planks, ball, etc)","0.416666666666667","","2018-07-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Bike with 6 x 2 min hard intervals","Bike","Warmup 10 minutes easy spinning. Then ride for 5 minutes alternating ""10 seconds on/10 seconds off."" On means hard, off means soft-pedaling. Ride mostly today in Aerobic Endurance Zone 2. Include 6 x 2 minutes very hard (threshold to V02max) efforts, preferably on an uphill, big-gear or into a headwind. These should go into your upper HR zones. Take long recoveries. Cool down 10 minutes easy.","1.16666666666667","","2018-07-03","","35689.01953125","233","528","994.991","","1.1958566904068","8.28999996185303","","86","","142","174","","","0.850364197702018","85.93","30","18","13","5","0","","","","","","21","8","8","14","15","0","","","","","",""
"Z3/Z2 Brick Run with 10 minutes of speedwork","Run","Transition from biking to running asap. Run the first 10 minutes progressing from low to high Zone 3. Then settle down and let your pace slowly get back into Zone 2 for the remainder of the run. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.666667","","2018-07-03","","8516.73046875","","","","","0.667038917541504","3.54699993133545","","88","","156","172","","","0.937430995623218","64.33","1","14","19","5","0","","","","","","","","","","","","","","","","",""
"Long Z2 Aerobic Bike with Big Gear efforts, 3 x 15 min...can you bike long today or tomorrow?","Bike","Warmup 15 minutes easy. Ride in Zone 2 today, pushing to the upper half of Zone 2 if feeling good. Include 3 x 15 minutes at ""big gear"" efforts. Shift into a gear that puts your cadence approximately at 70 rpm. Focus on a smooth, steady pedal strokes. Ride into zone 3 if feeling good. Ride 10 minutes high cadence in between efforts. Cool down 10 min with high cadence zone 1 riding.","3","","2018-07-04","","59316.890625","213","726","1578.782","","2.09533286094666","7.86399984359741","","86","","131","158","","","0.730146614964429","111.81","103","10","1","0","0","","","","","","39","23","22","17","9","0","","","","","",""
"Running","Run","","","","2018-07-04","","4116.08984375","","","","","0.370989173650742","3.08200001716614","","86","","138","146","","","0.825794547376298","27.35","12","0","0","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-07-04","","45120.8515625","182","977","1027.981","","1.58537030220032","7.9060001373291","","85","","134","161","","","0.641660317544951","65.14","69","11","3","0","0","","","","","","46","15","8","7","4","0","","","","","",""
"Cycling","Bike","","","","2018-07-04","","7793.22021484375","67","423","98.58","","0.48767414689064","4.43900012969971","","53","","","","","","0.328427019105764","5.16","","","","","","","","","","","28","0","0","0","0","0","","","","","",""
"Swim, 200 builds {3000}","Swim","Warmup 400 Swim 100 Kick 6 x 50 done as 25 stroke/choice, 25 free Main Set 400 neg split, 20 sec RI 4 x 100 pace (75%) @ 10 sec 6 x 200 swim @ 15 sec rest odds build from 80-95%, evens are easy 100 kick with board 100 easy Cooldown","0.766667","2743.19995117188","2018-07-05","","2743.20007324219","","","","","0.770411393377516","0.988765399715102","","22","","","","","","0.757171239689714","33.44","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Hilly Run","Run","Warmup easy. Run mostly in zone 2 today but run a hilly route, and allow heartrate to go into LOW zone 3 on the uphills. But don't force heartrate up. Can be done on a treadmill with about 15 minutes total running at 5% grade. Cool down 5 minutes easy jogging.","2","","2018-07-05","","20613.6796875","","","","","1.66746950149536","3.43400001525879","","87","","145","163","","","0.926325765477278","160.49","21","55","6","0","0","","","","","","","","","","","","","","","","",""
"Supplemental Strength (2 rounds)","Strength","Warmup 5 minutes easy cardio. Repeat 2 times through circuit or do 3 repeats of each exercise before moving on to the next one (circuit is preferable). Take 30-60 seconds rest between each. Use a weight that produces a light burn by the end of the reps. 15 squats with weights 15 seated row 15 lat pull down 15 hack squats 15 dips/tricep kick backs 15 pushups 15 lunges with light weights 15 bicep curls 15 dead lifts with heavy weight 3 minutes core work (planks, ball, etc)","0.833333333333333","","2018-07-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run + Drill Set A","Run","Warmup 10 minutes easy. Run Aerobic Z2. Include 6 x 50 meters of running drills toward the end of your run, but before the cooldown: 1) Knees up with skip 2) A-Skips (High Knees) 3) B-Skips (High Knees with leg extension kick) 4) Heel Lifts 5) Backwards running 6) Grapevine Cool down 5 minutes Z1.","0.5","","2018-07-06","","6039.43017578125","","","","","0.520928025245667","3.22000002861023","","87","","137","149","","","0.851342453618939","41.16","20","1","0","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-07-06","","27526.9609375","194","616","682.357","","0.98526531457901","7.76100015640259","","86","","124","150","","","0.672841534791898","44.4","57","1","0","0","0","","","","","","27","10","6","4","3","0","","","","","",""
"","Custom","Ohio Wedding","","","2018-07-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2018-07-07","","","","",""," *07/07/2018 Keith Kruelskie: Psych*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2/Z3 Aerobic Hilly Run","Run","Warmup easy. Run mostly in zone 2 today but run a hilly route, and allow heartrate to go into zone 3 on the uphills. Don't force heartrate up though. Cool down 5 minutes easy jogging.","0.833333333333333","","2018-07-07","","10260.9296875","","","","","0.834218859672546","3.41700005531311","","87","","142","157","","","0.918558885461965","77.7","11","22","1","0","0","","","","","","","","","","","","","","","","",""
"","Custom","Ohio Wedding Can Run","","","2018-07-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Run with Z3 Tempo Finish","Run","Warmup 10 minutes easy. Run endurance pace in the Aerobic Zone 2. Run first part of this run in Zone 2. Finish the run with the last 10-15 minutes in Z3. Walk for a cool-down","1","","2018-07-08","","547.840026855469","","","","","0.0484438873827457","3.14100003242493","","85","","130","139","","","0.679827596643866","2.29","3","0","0","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-07-08","","62938.26953125","190","720","1629.489","","2.4276180267334","7.2020001411438","","84","","137","170","","","0.683103311677948","113.02","94","11","28","2","0","","","","","","68","18","18","18","9","0","","","","","",""
"Indoor Cycling","Bike","","","","2018-07-08","","0","","","","","0.00446388870477676","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2018-07-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build Week 2","Other","","","","2018-07-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3 Swim, 4-3-2-1/50s fast [1:30 base] {3500}","Swim","400 Swim‎ 200 Kick 200 Pull 8x50 des 1-4; 5-8 @ 50 Main Set (50s are quality speed) 1 x 400 swim (80% effort) @ 6:00 4 x 50 swim (90% effort) @ 50 1 x 300 swim @ 4:30 4 x 50 swim @ 50 1 x 200 swim @ 3:00 4 x 50 swim @ 50 2 x 300 Pull (easy and stretched out) 200easy","1","3200.39990234375","2018-07-09","","3200.40008544922","","","","","0.845033614900377","1.05167726004274","","23","","","","","","0.805359174783544","44.14","","","","","","","","","","","","","","","","","","","","","",""
"ZR Recovery Bike with Tabata Intervals, 3 sets","Bike","Recovery bike in Active Recovery Zone 1. Include three sets of: 30 seconds max effort/30 seconds easy done 4 times in a row (so totals to 4 minutes for one set). Spin 5 minutes easy between sets.","1","","2018-07-09","","0","187","535","673.209","","1.00066113471985","0","","86","","127","166","","","0.757556474771725","56.86","47","6","5","0","0","","","","","","45","1","0","0","5","1","","","","","",""
"Z1 Easy Run before/after Strength Routine","Run","Easy run done before or after strength session. All Zone 1.","0.333333333333333","","2018-07-09","","3956.8798828125","","","","","0.344046652317047","3.1949999332428","","87","","138","150","","","0.83267553896276","25.74","11","3","0","0","0","","","","","","","","","","","","","","","","",""
"Swim, Crazy Eights [1:30 base] {3500}","Swim","Warmup 500 Free, Kick 2 x 100, alternating 50 fast, 50 easy, 10 sec RI Pull 300 with buoy Main Set: 8 x 100 done as 2 @ 1:35 2 @1:30 2 @1:25 2 @1:30 8 x 50 IM Exchange (Fly/Bk, Bk/Br, Br/Fl, Fl/Fr…), 5-10 sec RI 8 x 25 alternating Fast fly, easy Free Pull 1000, aerobic effort, even-100 paced Cool down 200 choice","1","3200","2018-07-10","","3200.40008544922","","","","","0.875888617303636","1.01471729561209","","22","","","","","","0.776988719017227","41.09","","","","","","","","","","","","","","","","","","","","","",""
"Bike, Z2 MAF Test for Power Average on trainer","Bike","Maximum Aerobic Function (MAF) Test to test aerobic power based off of HR Aerobic zone. Warmup 15 minutes easy. Throw in some pickups to get the HR/power up a bit. Pick a course that is relatively flat and can be repeated in the future. Ride 10 miles (or 30 minutes) in the top 4 beats of your Aerobic Heart Rate Zone 2. If you go over Zone 2, slow down so that you come back into Zone 2 (otherwise the test is invalid). Record the following for the test: 1) Average HR 2) Average Power 3) Average Cadence 4) Average Speed 5) How you felt Ride the rest of the ride in Aerobic Zone 2. Cool down 10 minutes easy.","1.25","","2018-07-10","","0","209","431","940.936"," *07/11/2018 Keith Kruelskie: Avg HR: 143 Avg Pwr: 242 Avg Cadence: 88*","1.25162851810455","0","","88","","132","147","","","0.687389738317711","58.77","48","7","0","0","0","","","","","","18","29","15","1","1","0","","","","","",""
"Z2 Aerobic Brick Run [if schedule allows]","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.833333333333333","","2018-07-10","If schedule doesn't allow for a brick run, then run this separately today.","10363.8095703125","","",""," *07/11/2018 Keith Kruelskie: Avg HR:151 Z2: 145-155*","0.854796707630157","3.36800003051758","","88","","151","169","","","0.892690961813052","75.21","6","16","22","2","0","","","","","","","","","","","","","","","","",""
"Run, Z3 Low Tempo 3 miles","Run","Warmup 15 minutes easy Run 3 miles in the bottom of zone 3. Run any remaining time/mileage in zone 2. Do not go above the middle of zone 3. Cool down with 5 minutes walking.","1","","2018-07-11","","12398.330078125","","",""," *07/12/2018 Keith Kruelskie: 7:16 min/mile Avg HR: 159 Z3: 156-166 10 ft/mile gain 90+ degrees out*","1.001504778862","3.43899989128113","","89","","153","165","","","0.922946675180201","94.53","7","11","36","0","0","","","","","","","","","","","","","","","","",""
"Bike, Z1 Recovery","Bike","Easy bike in Active Recovery Zone. Very light effort on the pedals. Low heartrate and easy pace.","1","","2018-07-11","","27282.220703125","142","833","539.368","","1.07611441612244","7.04199981689453","","85","","113","132","","","0.491225828950993","25.53","65","0","0","0","0","","","","","","53","3","1","1","0","0","","","","","",""
"Cycling","Bike","","","","2018-07-11","","37458.26953125","157","742","802.809","","1.4552093744278","7.15000009536743","","84","","119","157","","","0.615315432821659","54.81","79","3","0","0","0","","","","","","57","7","6","5","5","0","","","","","",""
"Bike with 2 sets of 8x1 minute BSE","Bike","Warmup up 15 minutes Do 4 x 15 second high spin pickups Main set is in 2 sets of 8 x 1 minute BEST EFFORT with 1 minute easy spin recoveries. Take 5 minutes easy spinning between the two sets Pace it! Cool down to round out the total prescribed time.","1.25","","2018-07-12","","0","167","387","201.394","","0.333998888731003","0","","87","","113","146","","","0.59472649405345","11.52","20","0","0","0","0","","","","","","15","2","0","0","1","0","","","","","",""
"Z1 Easy Run before/after Strength Routine","Run","Easy run done before or after strength session. All Zone 1.","0.333333333333333","","2018-07-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Aerobic 1000/10s {3000}","Swim","Warm up 300 swim 300 pull 6 x 50 (3 free / 3 stoke) Main Set 1 x 1000 pace (75% effort), 1 minute rest 10 x 100 pace (85% effort) with 10-15 seconds rest Warm down 100 easy non-free","0.716667","2743.19995117188","2018-07-13","","2743.20007324219","","","","","0.732245279947917","1.04027503777678","","22","","","","","","0.796636544842222","37.02","","","","","","","","","","","","","","","","","","","","","",""
"Long Z2/Z3 [6 hour hilly ride pushing Z3 on the climbs]","Bike","Ride today on a very hilly route. Try to keep as much of the first 3 hours of the ride in Z2 by HR, even on the climbs. For the next 90 minutes. try to get up into Z3 on the climbs. Last 90 minutes is Z1 to low Z2.","6","","2018-07-14","","188386.3125","182","841","3346.248","","7.46251773834229","7.01200008392334","","83","","144","164","","","0.639105686613779","213.11","108","108","66","0","0","","","","","","136","69","31","15","8","1","","","","","",""
"Practice your exact race day nutrition protocol","Other","Write down below exactly what you ate and drank on today's session. Total the calories during the training session as well as the total mg of sodium.","","","2018-07-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Supplemental Strength (1 round)","Strength","Warmup 5 minutes easy cardio. Repeat 1 time through circuit or do 3 repeats of each exercise before moving on to the next one (circuit is preferable). Take 30-60 seconds rest between each. Use a weight that produces a light burn by the end of the reps. 15 squats with weights 15 seated row 15 lat pull down 15 hack squats 15 dips/tricep kick backs 15 pushups 15 lunges with light weights 15 bicep curls 15 dead lifts with heavy weight 3 minutes core work (planks, ball, etc)","0.416666666666667","","2018-07-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"~Easy Shake-Out Run","Run","Easy Run to shake out the legs. Do not force the pace. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.75","","2018-07-15","","8648.5","","","","","0.792273342609406","3.03200006484985","","86","","131","146","","","0.798574931479336","55.62","43","1","0","0","0","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2018-07-15","","6931.1298828125","","","","","1.86803638935089","1.03100001811981","","43","","95","131","","","0.550579195648807","63.68","112","0","0","0","0","","","","","","","","","","","","","","","","",""
"Swim, Strength {3200} 5 x 200 + 800 continuous","Swim","Warmup 400 Freestyle Warmup 100 breaststroke, 100 backstroke, 100 Open Water Sighting Freestyle, 100 minimal Stroke-count drill. Swim 4 X 100 [50 Stroke/50 Free], 10 sec RI Swim 800 continuous freestyle at endurance effort. Pull 5 X 200 alternating buoy with buoy+paddles, 10 sec RI 200 cool down of choice","0.7","2926","2018-07-16","","2926.080078125","","","","","0.708504448201921","1.14688914954382","","24","","","","","","0.878219242462283","47.99","","","","","","","","","","","","","","","","","","","","","",""
"~Easy Shake-Out Run","Run","Easy Run to shake out the legs. Do not force the pace. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.833333333333333","","2018-07-17","","9998.2001953125","","","","","0.854744493961334","3.24900007247925","","88","","140","165","","","0.873837168104448","72.04","17","5","2","0","0","","","","","","","","","","","","","","","","",""
"Bike, Z1 Recovery","Bike","Easy bike in Active Recovery Zone. Very light effort on the pedals. Low heartrate and easy pace.","1","","2018-07-17","","0","166","249","597.828","","1.00087523460388","0","","89","","112","121","","","0.536623512387771","28.64","60","0","0","0","0","","","","","","46","1","0","0","0","0","","","","","",""
"Swim, Z3 Mix it up Steady/Fast {4500}","Swim","Warm up 400 free, 200 backstroke, 100 breastroke - all easy pace, 10s RI 4x25 fly on 15s RI Kick Set, with fins, done twice Through: 200 steady on 10s RI 2x50 fast with board on 10s RI Pull Set, 3 times Through: 400 pull alt by 100 easy / steady - 20s RI 2x50 fast on 10s RI Transition with 200 easy swim with fins Main Set 3 x [4x100] Swim #1 and #2 free mod-hard on 10s RI Swim #3 is free easy pace, DPS on 15s RI Swim #4 - IM or 100 Build, your choice Take 30s RI between sets Cool Down with 200 easy mix of strokes","1.33333333333333","4114.7998046875","2018-07-17","","4114.80010986328","","","","","1.17250749905904","0.974601829134237","","22","","","","","","0.746263904831572","48.73","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2018-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run, Tempo Fartlek Miles (2 x)","Run","Warmup 15 minutes easy. Then run 2 x 1 mile in the middle of zone 3 (do not go over zone 3 at all!). Run half a mile easier in between, letting your heartrate come down. These are not threshold repeat miles! These are TEMPO miles not all out. Cool down with any remaining time in Z1/low Z2.","0.833333333333333","","2018-07-18","","10477.2900390625","","","","","0.862402200698853","3.375","","88","","149","171","","","0.908188417380589","78.49","10","22","12","1","0","","","","","","","","","","","","","","","","",""
"Z2 Bike, Aerobic Ride","Bike","Warmup up 10 minutes light spinning. Ride in Aerobic Zone 2. Progress from low to high Zone 2 throughout the workout. Throw in a 15 second pickup every 15 minutes. Cool down 10 minutes easy. Cadence range is 80-105 rpm, with cadence mostly in the 90s. Log average HR in the Post-Activity Comments.","2","","2018-07-18","","27288.849609375","227","658","707.508","","0.874282777309418","8.67000007629395","","86","","134","148","","","0.733482799024575","47.25","42","2","0","0","0","","","","","","9","14","12","7","4","0","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2018-07-18","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pushups and dips + core, 60 of each","Strength","Do 4 sets of the following with as much recovery in between as needed 15 pushups 15 dips on a chair 2 minutes of crunches/planks","0.333333333333333","","2018-07-18","","","","","","","0.333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-07-18","","33900.98046875","207","731","844.898","","1.14771103858948","8.20499992370605","","86","","132","158","","","0.687580845839251","54.28","57","6","1","0","0","","","","","","20","20","10","5","3","0","","","","","",""
"Swim, Z2 Long ladder 10-8-6-4-2 {4500}","Swim","Warmup 500 Freestyle Kick 6 x 50 with board, no fins on 1:10 Pull 3 x 100 with buoy on 10 sec RI Main Set: Swim long endurance set of 1000-800-600-400-200 with 30 seconds to 1 min rest in between. Try to keep effort steady and continuous in aerobic zone. If not using a HR monitor, try to go off of perceived exertion of 70-80% effort. 3 X 100 kick with fins and board. Cool Down 100 back/breast cool down. Record times.","0.85","4114.7998046875","2018-07-19","","2827.68994140625","","","","","0.857975244522095","0.915000021457672","","28","","146","156","","","0.700835919463836","29.53","6","41","0","0","0","","","","","","","","","","","","","","","","",""
"~Z1 Bike with 3 sets of 4 minute Tabata Intervals","Bike","Warmup 10 minutes easy spinning. Ride mostly easy today but include three sets of the follwoing: For four minutes, alternate 20 seconds MAX effort with 20 seconds easy. Take 5 minutes easy between the sets. Cool down 5 minutes easy spinning.","0.833333333333333","","2018-07-19","","23728.48046875","204","713","588.664","","0.805079400539398","8.1870002746582","","83","","134","177","","","0.873777592113374","60.85","31","6","6","3","0","","","","","","28","3","1","1","9","2","","","","","",""
"~Recovery Brick Run","Run","Transition from biking to running asap. Keep run at no harder than 85% effort. Keep cadence quick. Walk 5-10 minutes easy for cooldown.","0.33333","","2018-07-19","","3442.14990234375","","","","","0.331226080656052","2.88700008392334","","86","","131","145","","","0.760044275237728","20.63","17","0","0","0","0","","","","","","","","","","","","","","","","",""
"Z2 Long Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","2","","2018-07-20","","24165.55078125","","","","","2.03606510162354","3.29699993133545","","88","","149","167","","","0.882510005789975","178.79","14","64","29","0","0","","","","","","","","","","","","","","","","",""
"Swim, recovery [post-long run]","Swim","Warmup 400 easy 4 X 100 easy with buoy Warmup 4 X 50 Choice Stroke Swim 5 X 200 Easy with long recoveries (buoy optional) Drill 4 x 50 fingertip drag for 25, swim 25 Swim 2 X 50 breastroke/backstroke kick to loosen legs. Cool down easy 100 choice.","0.666666666666667","3474.71997070313","2018-07-20","","2743.20007324219","","","","","0.739522227181329","1.03011914535344","","23","","","","","","0.788797588975919","36.3","","","","","","","","","","","","","","","","","","","","","",""
"Long Z2/Z3 [4 hour hilly ride pushing Z3 on the climbs]","Bike","Ride today on a very hilly route. Try to keep as much of the first 3 hours of the ride in Z2 by HR, even on the climbs. For the next 90 minutes (hour 2-3.5), try to get up into Z3 on the climbs. Last 30 minutes is Z1 to low Z2.","5","","2018-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
