"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Long-course Specific Swim 5x500 descending","Swim","Warmup 8 x 50, first 4 easy, last 4 build within each 50 (10 sec RI) Swim 5 x 500 as: First one is IM pace @80% Each one gets just a little faster. Pace it so that you can pick up the pace on each one, even if it's just by a second or two. 30 sec RI between each. RECORD times in log!!! Swim 5 x 100 easy with pull buoy (and paddles optional) on 20 second rest Cool down 600 easy","1.16666666666667","3657.60009765625","2019-07-12","","3300","","","","","0.838916949166192","1.09234520889116","","28","","","","","","1.01572274875392","87.91","","","","","","","","","","","","","","","","","","","","","",""
"Strength, core/upper body","Strength","Perform 20 minutes of core work and upper body exercises.","0.33333","","2019-07-12","","","","","","","0.33333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"LONG RIDE WITH BSE Intervals: 3 X 10 minutes","Bike","Warmup 30 minutes easy. Ride 1.5 hours in low to mid zone 2, by HR. Bike 3 X 10 minutes HARD in a somewhat large gear (80s rpm) building from high zone 3 to as hard as you can go, keeping pacing in mind. Ride 5 minute recovery between intervals. Ride any remaining time in Z1 to low Z2. Cool down 10 minutes easy.","3.5","","2019-07-13","","188888.765625","192","2562","4801.27","","7.28387308120728","7.20300006866455","","85","","141","162","","","0.660048643919031","312.35","155","163","45","0","0","","","","","","170","102","56","24","17","1","","","","","7","3"
"Practice your exact race day nutrition protocol","Other","Write down below exactly what you ate and drank on today's session. Total the calories during the training session as well as the total mg of sodium.","","","2019-07-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Long Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","1.5","","2019-07-14","","18981.279296875","","","","","1.50717222690582","3.49799990653992","","88","","140","161","","","0.940633975646003","149.23","39","33","1","0","0","","","","","","","","","","","","","","","","5","3"
"Z1 Bike, Recovery","Bike","Easy bike in Active Recovery Zone 1. Do not force the pace at all!","0.666666666666667","","2019-07-14","","32948.76171875","","","","","1.36750555038452","6.69299983978271","","","","104","130","","","0.579192689079687","51.22","82","0","0","0","0","","","","","","","","","","","","","","","","2","3"
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-07-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-07-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2/Z3 Aerobic Brick Run","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2 to mid Z3. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.833333333333333","","2019-07-15","","9993.8701171875","","",""," *07/15/2019 Keith Kruelskie: Ran it recovery - makeup from Saturday*","0.841058075428009","3.30100011825562","","87","","139","154","","","0.888737566534112","73.25","25","11","0","0","0","","","","","","","","","","","","","","","","5","5"
"Lap Swimming","Swim","","","","2019-07-15","","2500","","","","","0.723107780880398","0.960099420215162","","27","","","","","","0.89272394177016","51.45","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2019-07-15","","475","","","","","0.137439721955193","0.960005173922622","","25","","","","","","0.892404085695894","9.77","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Bring It Down in 4s {3200}","Swim","500 Swim 300 Pull 200 Kick 4 x 200 on 15 seconds rest: done as first 100 easy, 50 alternating 6 strokes fast/6 strokes easy, 50 fast 4 x 150 on 15 seconds rest: done as 50 easy/25 alternating 6 strokes fast/6 strokes easy, 75 fast 4 x 100 descend (so 80%, 85%, 90%, 95%) on 15 seconds rest 4 x 50 done as easy down fast back by 25, 10 sec rest 4 x 25 alternating 25 stroke/25 head up freestyle, 5 sec rest 100 cool down","1","2926","2019-07-16","","3200","","","","","0.8860913933648","1.00289491886423","","27","","","","","","0.932506071757167","71.85","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","0.75","","2019-07-16","","9796.5","","","","","0.755369186401367","3.6029999256134","","89","","148","174","","","0.973872382916514","78.8","6","20","9","2","0","","","","","","","","","","","","","","","","",""
"Z2-Z4 Bike with 8 x 1 Pickups","Bike","Warmup up 15 minutes easy. Include 8 x 1 min HARD (like 90-95% effort). Heartrate should come up into zones 3-4, but how high depends on your overall fatigue-level today. Just push these by feel and pace it so that you can do all 10 of them at 90% effort. Take at least 2 minutes easy in between endurance pace in the Aerobic Endurance Zone 2. Cool down 15 minutes minutes easy. Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling RPE (1-10): 7","1.5","","2019-07-17","","0","212","580","1146.473"," *07/18/2019 Keith Kruelskie: Loved that one! 400W on the 1 min efforts*","1.50070023536682","0","","87","","121","169","","","0.782539361864535","91.26","79","7","1","0","0","","","","","","31","22","2","0","10","1","","","","","6","3"
"Hip Opener Yoga","Other","Go through this video at the same speed as the video. https://www.youtube.com/watch?v=IQqbt-oUhV4","0.333333333333333","","2019-07-17","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Z2 Endurance/Strength Swim 800s/300s {4000}","Swim","400 Swim 100 Kick 200 Pull 4x100 des 1-4 @ 15 sec RI Main 1 x 800 pace (75%) @ 30 sec RI 8 x 75 des 1-4; 5-8 @ 10-15 RI 300 pull @ 15 seconds 2 x 150 last 50 stroke @ 10 seconds 3 x 100 pull @ 10 seconds 6 x 50 pull @ 5-10 seconds 12 x 25 easy down, fast back 1-6 free 7-12 no free @ 10 seconds 100 easy cool down","1.25","3658","2019-07-17","","3200","","","","","0.823735001881917","1.07881265878774","","27","","","","","","1.00309638725646","83.14","","","","","","","","","","","","","","","","","","","","","",""
"DROP OFF BIKE TOMORROW","Other","","","","2019-07-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run, Z2-Z3 Tempo Hill Repeats","Run","Warmup 20 minutes easy. Find a gradual hill that is between 1-2 minutes long when run easily. Main Set: For 25 minutes, alternate running up a steep hill that hill and then recovering with an easy jog back down to the start. Run any remaining time/mileage in zone 2. Walk a few minutes for a cool down.","1.25","","2019-07-18","","15311.3603515625","","","","","1.26239955425262","3.36899995803833","","88","","143","176","","","0.911129528303965","116.78","29","17","12","1","0","","","","","","","","","","","","","","","","",""
"Z5 Sprints 3 X 15/45 X 3 sets","Bike","Warmup 20 minutes. In your warm-up perform 2 x 10 sec sprints at 90%. Main set: perform 3 sets of 3 x 15 sec at 95%+ effort sprints with 45 second recovery. Ride easy for 5 minutes between sets.","1","","2019-07-18","","31875.69921875","167","803","651.795"," *07/18/2019 Keith Kruelskie: 575W+ felt really easy outside for some reason*","1.08295035362244","8.17599964141846","","85","","128","168","","","0.708067803373107","54.2","50","5","7","0","0","","","","","","46","4","3","3","1","2","","","","","5","3"
"DROP OFF BIKE","Other","","0.0833333333333333","","2019-07-18","","","","",""," *07/18/2019 Keith Kruelskie: Ready to Race!*","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3"
"Swim, test 100/400yd TT","Swim","Warmup as follows 500 easy 3 x 100 Freestlye (10 sec RI) 100 kick with board 100 swim with buoy 100 backstroke or breastroke Swim 6 X 50 descending to race pace (15 sec RI) Swim 100 ALL OUT for TIME Swim 200 nice and easy, take as long as you need to rest. Swim 400 ALL OUT for TIME!! Swim 3 X 200 Easy for cool down (20 sec RI) Record time in post-activity comments below.","1","2560.32006835938","2019-07-19","","2560.3212890625","","",""," *07/19/2019 Keith Kruelskie: 1:08/100 yd.   5:21/400yd*","0.682032226986355","1.04240860997293","","27","","","","","","0.969325816012408","62.12","","","","","","","","","","","","","","","","","","","","","5","3"
"Wetsuit practice","Swim","Practice in your wetsuit a little bit and practice getting out of it quickly","0.166666666666667","","2019-07-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tandem Test","Bike","Ride a Tandem with Brittany.","0.333333333333333","","2019-07-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Z1/Z2 Bike with 4 x 5 Race Pace Efforts","Bike","Warmup up 15 minutes easy. Ride the first half of this ride easy in Z1 to low Z2. In the second half, include 4 x 5 minute efforts at race pace (the effort of your upcoming race). Take 3 minutes easy between each. Nothing crazy hard! ***NOTE: Try to progress intensity steadily over the course of the ride. If dog-tired today, keep the ride easy. Cool down 15 minutes minutes easy. Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling","2.5","","2019-07-20","","76452.7421875","","",""," *07/20/2019 Keith Kruelskie: Power meter is broken on my road bike. Boo*","2.8053412437439","7.57000017166138","","","","117","166","","","0.605262438260149","116.83","137","8","17","0","0","","","","","","","","","","","","","","","","3","3"
"Z2 Brick Run","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.416666666666667","","2019-07-20","","5322.56005859375","","","","","0.424676686525345","3.48099994659424","","87","","145","175","","","0.931936473669685","39.97","8","10","2","1","0","","","","","","","","","","","","","","","","5","3"
"Long Z2 Aerobic Run with Race Pickups","Run","Warmup with 10 minutes easy running. Run in Z2 today but Include 6 by 1 minute race pickups (race pace for this workout is around the pace that your next A race will be at. Take at least 2 minutes easy running in-between these intervals. Cool down 5 minutes easy running.","1","","2019-07-21","","13100.830078125","","",""," *07/22/2019 Keith Kruelskie: Flying at a tempo perceived effort - 6:30-6:18/mile*","1.01444745063782","3.58699989318848","","89","","149","168","","","0.969089837492899","105.58","3","39","8","0","0","","","","","","","","","","","","","","","","5","1"
"Hip Opener Yoga","Other","Go through this video at the same speed as the video. https://www.youtube.com/watch?v=IQqbt-oUhV4","0.333333333333333","","2019-07-21","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3"
"Triathlon Transition Practice","Other","During or after the bike ride or run, physically practice T1 and T2. Go through (at least pretend) all the things you need to do during each transition. Practice changing from bike shoes to running shoes with the same setup and equipment you will use on race day. Do 2 runs of each T1 and T2","0.333333333333333","","2019-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2019-07-21","","2662.34008789063","","",""," *07/21/2019 Keith Kruelskie: She passed the test. 💎 incoming*","0.15745609998703","4.69700002670288","","","","107","132","","","0.60466037583259","6.08","9","0","0","0","0","","","","","","","","","","","","","","","","1","1"
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2019-07-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.2","","2019-07-22","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3"
"Swim, Taper Speed 50s {3000}","Swim","Warm-up Set Swim 400 Swim 400, picking up pace Kick 200 with board Pull 200 with buoy Main Set: 4 x 50 Build (10 sec RI) 2 x 50 FAST on 15 sec RI 1 x 50 Easy on 15 sec RI 4 x 50 FAST on 15 sec RI 1 x 50 Easy 4 x 50 descend (easy recovery 50 after every fast one) Swim 2 x 300 with buoy (30 sec RI) Cool down 200 easy swim","1","2743.19995117188","2019-07-22","","3000","","","","","0.743431393272347","1.12074746384189","","27","","","","","","1.04198283954211","84.11","","","","","","","","","","","","","","","","","","","","","",""
"Enter Body Weight","Other","Enter morning body weight in post-activity comments.","","","2019-07-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength, core","Strength","Perform 15 minutes of core work, including abdominal and back exercises.","0.25","","2019-07-22","","","","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3"
"Bike, Taper--ride as you feel","Bike","Warmup up 10 minutes easy. If tired today, make this an easy recovery spin. If feeling good, ride in zone 2 and feel free to throw in some zone 3 efforts. No more than 10 minutes in zone 3. Listen to your body and legs. Cool down 5 minutes easy.","0.833333333333333","","2019-07-23","","0","204","314","611.262","","0.834315001964569","0","","88","","124","158","","","0.684183293426431","38.69","48","1","0","0","0","","","","","","13","16","9","2","0","0","","","","","",""
"Easy Endurance Run","Run","DO NOT TEST YOUR SPEED/FITNESS. Keep it easy... all in zones 1 and 2!","0.5","","2019-07-23","","6646.830078125","","","","","0.504125595092773","3.66199994087219","","90","","144","159","","","0.989870227597746","53.8","8","16","2","0","0","","","","","","","","","","","","","","","","",""
"Open Water Swimming","Swim","","","","2019-07-23","","1590","","","","","0.423824995756149","1.04200005531311","","31","","139","149","","","0.968703270971192","38.53","10","6","0","0","0","","","","","","","","","","","","","","","","",""
"Swim, Taper 3 {2000}","Swim","300 Swim 300 pick up the pace 2 x 100 Drill 200 Pull 4 x 50 descend @ 10 seconds rest 4 x 100 descend @ 15 seconds rest 300 swim with open water-sighting every 8 strokes. 100 Easy","0.666666666666667","1829","2019-07-24","","2000","","","","","0.526960557831658","1.05374577645521","","28","","","","","","0.980013579958967","49.6","","","","","","","","","","","","","","","","","","","","","",""
"When is your travel day?","Other","","","","2019-07-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2019-07-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-07-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"~Run, Taper, 4 x 2 minutes","Run","Warmup 10 minutes easy. Include 4 x 2 minutes (or 4 x 400 on the track) working your way up to 85% effort. Jog 1 400 recovery between each. Cool down 5 minutes easy running/walking. Stretch well afterwards.","0.666666666666667","","2019-07-25","","8646.830078125","","","","","0.669350266456604","3.58800005912781","","90","","152","172","","","0.964990639866464","68.31","2","17","14","3","0","","","","","","","","","","","","","","","","5","3"
"STAY OFF YOUR FEET OTHERWISE!!!","Other","","","","2019-07-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike, easy... test race wheels and gear","Bike","Easy bike in Active Recovery Zone.","0.333333333333333","","2019-07-26","","6022.8798828125","167","493","191.971","","0.318687230348587","5.25","","73","","127","160","","","0.813164731288968","20.52","14","2","2","0","0","","","","","","11","1","1","1","4","0","","","","","",""
"Open Water Swimming","Swim","","","","2019-07-27","","201.330001831055","","","","","0.0776902735233307","0.720000028610229","","30","","138","147","","","0.669147801227881","2.33","2","1","0","0","0","","","","","","","","","","","","","","","","",""
"Road Cycling","Bike","","","","2019-07-27","","90025.0390625","251","630","2301.064","","6.37988567352295","3.92000007629395","","92","","154","169","","","0.853966344393683","185.05","2","302","74","0","0","","","","","","249","15","43","53","21","0","","","","","7","1"
"Open Water Swimming","Swim","","","","2019-07-27","","1951.96997070313","","","","","0.510582804679871","1.06200003623962","","32","","159","170","","","0.987159105435831","49.12","1","2","26","2","0","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2019-07-27","","642.450012207031","","","","","0.0828074961900711","2.15499997138977","","48","","162","178","","","0.810178622275907","5.56","1","0","1","2","0","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2019-07-27","","392.929992675781","0","0","","","0.0584088899195194","1.86899995803833","","82","","137","153","","","0.657341847054113","2.55","2","1","0","0","0","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2019-07-27","","20858.859375","","","","","1.45727169513702","3.9760000705719","","91","","166","175","","","1.0745784442319","188.09","0","1","50","36","0","","","","","","","","","","","","","","","","8","1"
"DAY OFF","Day Off","","","","2019-07-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-07-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RECOVERY WEEK","Other","","","","2019-07-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-07-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-07-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2019-08-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1/Z2 Bike, Easy/ Endurance (as you feel)","Bike","Warmup up 10 minutes easy. Ride recovery/easy endurance pace zones 1 and 2. If you feel good, ride some in lower zone 3. Go by how you feel today. Listen to your body. Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","1","","2019-08-02","","0","183","785","660.932","","1.00108504295349","0","","87","","126","155","","","0.623280870113662","38.37","57","1","0","0","0","","","","","","36","7","2","1","1","0","","","","","",""
"Lap Swimming","Swim","","","","2019-08-02","","500","","","","","0.131324722501967","1.05674063146593","","26","","","","","","0.98311363797103","12.48","","","","","","","","","","","","","","","","","","","","","",""
"Bike, Long EASY Endurance","Bike","Long EASY Endurance bike ride. Warmup up 15 minutes easy. Ride endurance pace in zones 1 and 2. Do not force intensity. Ride in the lower portion of zone 2 if necessary. Goal is to make the longer ride. Cool down 15 minutes easy. Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling RPE (1-10): 5-6","2","","2019-08-03","","63606.5390625","196","771","1461.831","","2.07499027252197","8.51500034332275","","87","","138","174","","","0.752319545016649","118.02","56","29","4","2","0","","","","","","48","24","18","11","6","2","","","","","5","1"
"Z1/Z2 Easy Endurance Run","Run","Warmup 5 minutes easy. Run easy endurance pace in the Active Recovery Zone 1 or the Aerobic Endurance Zone 2. Keep it very comfortable and do not force HR up. Cool down 5 minutes easy. Cadence is 90+ steps per minute.","1","","2019-08-04","","12683.8603515625","","",""," *08/04/2019 Keith Kruelskie: Coming back to running is tough!*","1.00120079517365","3.51900005340576","","87","","155","176","","","0.940909570530476","98.24","6","15","30","6","0","","","","","","","","","","","","","","","","5","3"
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2019-08-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? Very motivated to train. Really sucks to be back at elevation! . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? 7-7.5 Are you stretching? Barely Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? No Do you have any problem areas, muscularly or otherwise? Just a feeling of lack of fitness! . 3) Nutrition, how has your nutrition been the last few days? It was crap, but will be great for the next two months What was your morning weight? I feel fluffy . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? Getting it balanced back in the favor of training! . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of? Feeling great pumped ready lets do this!","0.0833333333333333","","2019-08-05","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Z1/Z2 Easy Endurance Run","Run","Warmup 5 minutes easy. Run easy endurance pace in the Active Recovery Zone 1 or the Aerobic Endurance Zone 2. Keep it very comfortable and do not force HR up. Cool down 5 minutes easy. Cadence is 90+ steps per minute.","0.416666666666667","","2019-08-05","","5367.169921875","","","","","0.417454451322556","3.57100009918213","","88","","151","165","","","0.965220816351802","42.16","1","13","9","0","0","","","","","","","","","","","","","","","","",""
"Swim, Aerobic 1000/10s {3000}","Swim","Warm up 300 swim 300 pull 6 x 50 (3 free / 3 stoke) Main Set 1 x 1000 pace (75% effort), 1 minute rest 10 x 100 pace (85% effort) with 10-15 seconds rest Warm down 100 easy non-free","1","2743.19995117188","2019-08-05","","3100","","","","","0.803520004484389","1.07133797671948","","27","","","","","","0.996196951959156","79.44","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","0.75","","2019-08-06","","10303.6103515625","","",""," *08/06/2019 Keith Kruelskie: Very Warm*","0.793818116188049","3.60599994659424","","89","","157","184","","","0.972852186873053","82.73","4","10","26","4","2","","","","","","","","","","","","","","","","6","5"
"Bike, Z2 Aerobic Intervals 3 X 10","Bike","Warmup up 15 minutes Eesy. Ride 3 X 10 minutes of Aerobic Intervals in the last few beats of your aerobic zone 2. Let heartrate come down for 3 minutes in between these intervals. Cool down 5 minutes easy. Cadence range is 80-105 rpm, with cadence mostly in the 90s.","1","","2019-08-06","","0","208","448","751.685","","1.00343728065491","0","","89","","133","149","","","0.702497070167479","49.01","31","11","0","0","0","","","","","","23","15","18","0","1","0","","","","","5","3"
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2019-08-06","","","","",""," *08/06/2019 Keith Kruelskie: I need to stretch more!*","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Lap Swimming","Swim","","","","2019-08-06","","1500","","","","","0.428342778417799","0.972336381715927","","25","","","","","","0.90423230318954","31.67","","","","","","","","","","","","","","","","","","","","","",""
"Bike Quality, 3-blocks","Bike","Warm-up 10 mins easy spinning followed by 3 x 30 secs in an easy gear at high cadence with 30 secs recovery. Then spin 5 mins easy spinning. Main set 3 x 10 min blocks with 5 mins easy spinning after each one: Block 1: Ride 10 minutes alternating 45 secs hard with15 seconds easy. Use a big gear that puts you around 70 rpms on the hard and don't shift during the easy part... just soft pedal in that big gear. HR/power should go up into Z3 (or 85% by feel) Block 2: Ride 10 minutes alternating 20 secs hard with10 seconds easy. Use a big gear that puts you around 70 rpms on the hard and don't shift during the easy part... just soft pedal in that big gear. HR/power should go up into Z3 (or 85% by feel) Block 3: Ride 10 minutes alternating 20 secs hard out of the saddle and 40 seconds easy in the saddle (shift to easier gear on the 40 easy). Progress across the 10 minutes to make them harder effort as you go. Cool-down any remaining time.","1.25","","2019-08-07","","0","208","438","940.475","","1.2562084197998","0","","84","","127","153","","","0.724909356553757","65.74","56","13","0","0","0","","","","","","45","5","2","3","14","0","","","","","6","3"
"~Easy Brick Run right off the bike","Run","Keep it easy and very comfortable, by feel.","0.333333333333333","","2019-08-07","","3941.39990234375","","","","","0.334393888711929","3.2739999294281","","87","","139","150","","","0.8859613023422","28.27","8","3","0","0","0","","","","","","","","","","","","","","","","4","5"
"Swim, recovery","Swim","Warmup 400 easy 4 X 100 easy with buoy Warmup 4 X 50 Choice Stroke Swim 5 X 200 Easy with long recoveries (buoy optional) Drill 4 x 50 fingertip drag for 25, swim 25 Swim 2 X 50 breastroke/backstroke kick to loosen legs. Cool down easy 100 choice.","0.75","2194.56005859375","2019-08-07","","2800","","","","","0.757695281075107","1.02614883775817","","26","","","","","","0.954209326555409","65.83","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run aerobic effort in Aerobic Endurance Zone 2. Progress the run from the bottom of zone 2 to the top throughout the run. Cool down 5 minutes easy. Cadence is 90+ steps per minute. Record average HR below.","0.75","","2019-08-08","","10082.4296875","","",""," *08/08/2019 Keith Kruelskie: Very Warm today*","0.789930284023285","3.54500007629395","","90","","153","181","","","0.96530558367067","81.04","6","18","13","7","1","","","","","","","","","","","","","","","","6","5"
"Bike, Speed Drills 8 x 2","Bike","Warmup 10 minutes easy. This is an endurance Zone 2 ride with Speed drills incorporated in it to increase cadence and build cycling economy. Do 8 rounds of the following: alternate 2 minutes seconds at very high RPM (10 rpm higher than your ""normal"") followed by 2 minutes at normal RPM. Heartrate can go into zone 3 some, but this is more of a fast cadence drill than it is a hard interval workout. Pedal as fast as you can without bouncing. Shift gears so effort is not hard. Ride the remainder of the ride in Zone 2. Cool down 10 minutes easy.","1","","2019-08-08","","0","208","443","749.233","","1.00106775760651","0","","93","","139","163","","","0.708192866821086","49.89","25","17","9","0","0","","","","","","20","13","12","1","2","0","","","","","",""
