"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-06-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","3","","2018-06-10","*let's practice some ""carries"" - at some points in Leadville, you'll need to hop off your bike and carry it - we need to train the upper body and legs for this type of stress. Aim to do this 3-4 times during this ride.","51797.62109375","","",""," *06/10/2018 Tara Strassburg: This looks like it was a ton of fun! How did the carries go?* *06/11/2018 Raul Luzardo -  Coach: Carries went good, I started good but got tired for the second half. was ready for the rest week* *06/12/2018 Tara Strassburg: I’m sure you were! I think those workouts are the hardest - the long weekend just before the recovery week. You’re so ready for it but need to get through the final workouts in a fatigued state. That’s where the mental toughness and grit happen!*","2.93238663673401","4.90700006484985","","","","128","153","","","0.596753137283812","118.83","133","39","0","0","0","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-06-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #2 (single-leg pedaling)","Bike","Warmup 10-20 minutes easy spinning Main Set Ride aerobic pace in ZR.Some riding in Zone 1 during drills is fine. Do the following 3 times: 10 seconds of high rpm, 10 seconds higher, 10 seconds max rpm and then recover for 60 seconds. Then do this 3 times: 30 seconds left followed by 30 seconds right-leg dominant pedaling (other leg soft-pedals). Repeat both of these drills a TOTAL of 4 times, all in the small chain ring. Cooldown To final ride time @ZR","1","","2018-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST","Day Off","","","","2018-06-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-06-12","","1775","","","","","0.556349724663628","0.886019903750784","","20","","","","","","0.240647012343879","0.78","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-12","","0","","","","","1.041863322258","0","","74","","82","114","","","0.542972155229452","34.06","62","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Zwift - Recovery","Bike","","","","2018-06-12","","11834.2099609375","91","211","351.394","","1.06398522853851","3.08899998664856","","69","","82","114","","","0.335703212012768","11.23","72","0","0","0","0","0","","","","","72","0","0","0","0","0","","","","","",""
"Recovery ZR Ride #1 (steady)","Bike","**Stay at the lower end of zone R if you feel you need the recovery. Keep cadence at 95+ throughout unless using QT2 bike stimulation cadence chart (as given by coach).","1","","2018-06-13","","0","","",""," *06/14/2018 Tara Strassburg: Are your legs coming around? How’s the fatigue?* *06/14/2018 Raul Luzardo -  Coach: Better today, not completely recovered*","1.00834023952484","0","","78","","84","100","","","0.541485578637324","32.76","60","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.333333333333333","","2018-06-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Recovery","Bike","","","","2018-06-13","","10480","78","137","295.77","","1.01067638397217","2.88000011444092","","77","","84","100","","","0.287273537057859","8.24","103","0","0","0","0","0","","","","","103","0","0","0","0","0","","","","","",""
"Recovery ZR Ride #3 (ZR/Z1 as you feel)","Bike","Start in ZR and work your way into Z1 if you feel good. Otherwise, stay in ZR.","1","","2018-06-14","","10566.669921875","77","132","288.878","","1.03782367706299","2.82800006866455","","77","","80","101","","","0.291535081723816","8.57","89","0","0","0","0","0","","","","","89","0","0","0","0","0","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.416666666666667","","2018-06-14","","3289.51000976563","","","","","0.634422481060028","1.44000005722046","","41","","111","168","","","0.54024429512849","20.28","28","2","3","3","2","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-06-14","","1750","","","","","0.513692225350274","0.946065610460999","","20","","","","","","0.256959719897454","0.87","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-14","","0","","","","","0.970153629779816","0","","80","","83","101","","","0.54650078506534","32.07","58","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-15","","2650","","","","","0.785338615841336","0.937141830581024","","20","","","","","","0.254518242445343","1.29","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2018-06-15","","7763.330078125","","","","","0.750591099262238","2.87299990653992","","81","","141","197","","","0.784104993109592","50.81","6","6","26","7","0","0","","","","","","","","","","","","","","","",""
"Speed Work Ride #2 (group simulation 3m-30s)","Bike","Warmup 45 min @ ZR/Z1 Main Set 3 x (3 min at Z3 power, 30s all out, 3 min at Z3 power, 30s all out, 5 min EZ spin)----1st set vo2's at 30s, 2nd at 45s, 3rd at 60s. Cooldown To final ride time @ ZR/Z1 (as you feel)","2.5","","2018-06-16","","78993.890625","","",""," *06/18/2018 Tara Strassburg: How did this feel? Did it add some life back into your legs?* *06/20/2018 Raul Luzardo -  Coach: Felt pretty good, specially be done so fast*","2.57373309135437","8.52600002288818","","80","","127","169","","","0.64804918974961","122.64","43","40","43","25","2","0","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.416666666666667","","2018-06-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","2.5","","2018-06-17","*let's practice some ""carries"" - at some points in Leadville, you'll need to hop off your bike and carry it - we need to train the upper body and legs for this type of stress. Aim to do this 3-4 times during this ride.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-06-17","","26724.669921875","135","319","964.781","","1.97955286502838","3.75","","67","","102","139","","","0.582579266120097","59.2","136","8","7","0","0","0","","","","","116","6","16","13","3","0","","","","","",""
"Treadmill Running","Run","","","","2018-06-17","","4496.9501953125","","","","","0.831306338310242","1.50300002098084","","40","","100","151","","","0.550863065219661","27.81","44","1","4","0","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Work Ride #1 (repeats)","Bike","Warmup 35 min @ ZR/Z1 Main Set 5 X (5 min interval, 3 min recovery @ ZR) **Use best sustainable effort through all intervals** Cooldown to final ride time @ ZR/Z1","1.75","","2018-06-19","*no hills/climbing for this - it should be flat and fast","29997.19921875","159","315","1063.114"," *06/20/2018 Raul Luzardo -  Coach: It hurt* *06/20/2018 Tara Strassburg: You crushed this one, awesome job!!*","1.84732556343079","4.51000022888184","","76","","123","166","","","0.677574670820558","80.31","51","15","16","7","19","4","","","","","69","4","14","1","24","0","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.666666666666667","","2018-06-19","","6677","","","","","0.667596995830536","2.77800011634827","","81","","146","173","","","0.714841066520246","37.39","1","3","21","13","1","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-06-19","","2325","","","","","0.745956669913398","0.865728328865058","","20","","","","","","0.235092811624017","0.97","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-19","","0","","","","","1.7677663564682","0","","81","","126","166","","","0.682249730738152","92.46","47","14","16","6","19","3","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #3 (2 X 30 min low cadence)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 90-95+ throughout during base phase and 85-90 rpm during build phase unless using QT2 bike stimulation cadence chart (as given by coach). **Insert 2 X 30 minutes at Z1 and a cadence of 15-20rpm less than prior cadence. Do this during 2nd half of workout, with 5 min at ZR and normal cadence between each**","1.66666666666667","","2018-06-20","*target a minimum of 2000 feet of elevation gain during this ride","32444.380859375","166","284","1059.609","","1.77083337306976","5.08900022506714","","69","","120","147","","","0.641891667289454","72.7","47","10","39","10","0","0","","","","","49","3","24","26","7","0","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.833333333333333","","2018-06-20","","8031.81982421875","","","","","0.833915829658508","2.67499995231628","","81","","140","156","","","0.700635595011489","45.14","12","3","28","7","0","0","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-06-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-20","","0","","","","","1.75980806350708","0","","70","","121","147","","","0.635792301067732","79.92","47","11","40","8","0","0","","","","","","","","","","","","","","","",""
"Tempo Ride #2 (Z2 2 X 30 min reps @ low cad)","Bike","Warmup 25 min @ZR/Z1 Main Set 2 X 30 minutes at Z2 and a cadence of 70rpm with 5 min @ZR and 90rpm between each Cooldown To final ride time @ZR/Z1","2","","2018-06-21","*target a minimum of 2500 feet of elevation gain during this ride","41005.5703125","168","305","1235.551","","2.03761267662048","5.59000015258789","","71","","122","150","","","0.664007994077007","88.22","57","6","32","28","0","0","","","","","57","3","20","30","16","0","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.666666666666667","","2018-06-21","","7768.5498046875","","","","","0.664661943912506","3.24699997901917","","78","","115","128","","","0.891488432321008","57.93","40","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-21","","0","","","","","2.03172993659973","0","","73","","123","150","","","0.654834950274744","98.24","56","6","34","26","0","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-06-21","","1825","","",""," *07/01/2018 Tara Strassburg: 😳 That’s a long swim 🤣*","1193.62660889202","0.000424709359196925","","22","","","","","","0.00011532524113608","0","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-22","","1900","","","","","0.625394724739922","0.843747321657351","","20","","","","","","0.229155023195821","0.75","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-06-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals) + Z2","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1 but finish with the final 45 minutes at Z2!","4.75","","2018-06-23","*we need to start accumulating some serious elevation during your Sat/Sun rides. this may mean doing part of your long ride on the trainer, riding Mt Everest in Zwift. Let's aim for 6000 ft of elevation gain (at a minimum) this weekend between the two rides","145211.09375","","",""," *06/23/2018 Tara Strassburg: Solid ride Raul! How did this feel?*","4.78492784500122","8.43000030517578","","80","","137","171","","","0.69427618157575","265.83","54","39","93","58","38","6","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-06-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","3","","2018-06-24","*let's practice some ""carries"" - at some points in Leadville, you'll need to hop off your bike and carry it - we need to train the upper body and legs for this type of stress. Aim to do this 3-4 times during this ride.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-06-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2018-06-24","","4194.85986328125","","","","","0.500315308570862","2.3289999961853","","79","","137","153","","","0.603135554004162","19.81","7","8","13","2","0","0","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-06-24","","40145.19921875","","","","","2.67948651313782","4.16200017929077","","","","124","148","","","0.626882184732828","119.54","74","34","38","15","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-25","","775","","","","","0.230621389812893","0.933457151907806","","20","","","","","","0.25347323741582","0.38","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-06-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-06-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Speed Work Ride #1 (repeats)","Bike","Warmup 35 min @ ZR/Z1 Main Set 3 X (10 min interval, 5 min recovery @ ZR) **Use best sustainable effort through all intervals** Cooldown to final ride time @ ZR/Z1","1.75","","2018-06-26","*no hills/climbing for this - it should be flat and fast","0","","","","","1.75054705142975","0","","79","","122","164","","","0.682336107432961","91.56","48","7","18","8","22","3","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.666666666666667","","2018-06-26","","6754.9599609375","","","","","0.667130529880524","2.81299996376038","","82","","140","153","","","0.738301770017491","39.88","8","5","22","5","0","0","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-06-26","","30025.859375","141","314","955.645"," *06/27/2018 Tara Strassburg: Nicely done! 248w avg for the 10 min intervals. Well done!* *06/27/2018 Raul Luzardo -  Coach: Thanks*","1.8810875415802","4.43300008773804","","73","","120","164","","","0.638446923550143","71.46","58","8","17","8","22","3","","","","","79","3","7","10","19","0","","","","","",""
"Lap Swimming","Swim","","","","2018-06-26","","1650","","","","","0.52600666946835","0.871550837560355","","20","","","","","","0.236604329729799","0.7","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #3 (2 X 30 min low cadence)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 90-95+ throughout during base phase and 85-90 rpm during build phase unless using QT2 bike stimulation cadence chart (as given by coach). **Insert 2 X 30 minutes at Z1 and a cadence of 15-20rpm less than prior cadence. Do this during 2nd half of workout, with 5 min at ZR and normal cadence between each**","1.66666666666667","","2018-06-27","*target a minimum of 2000 feet of elevation gain during this ride","28175.98046875","148","2000","933.909","","1.75184190273285","4.46700000762939","","71","","116","164","","","0.626933453621013","66.08","61","13","13","16","4","0","","","","","76","4","9","10","7","3","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.833333333333333","","2018-06-27","","7682.93017578125","","","","","0.834084987640381","2.55900001525879","","80","","141","153","","","0.661602814872255","40.27","8","6","26","9","0","0","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-06-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-27","","0","","","","","1.70761716365814","0","","76","","118","164","","","0.638624146941479","78.18","57","12","14","15","4","0","","","","","","","","","","","","","","","",""
"Tempo Ride #2 (Z2 2 X 30 min reps @ low cad)","Bike","Warmup 25 min @ZR/Z1 Main Set 2 X 30 minutes at Z2 and a cadence of 70rpm with 5 min @ZR and 90rpm between each Cooldown To final ride time @ZR/Z1","2","","2018-06-28","*target a minimum of 2500 feet of elevation gain during this ride","29635.91015625","147","329","1178.49","","2.21896624565125","3.70900011062622","","61","","118","158","","","0.658829570942996","87.69","68","7","20","31","7","0","","","","","75","5","21","15","19","1","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.666666666666667","","2018-06-28","","3227.47998046875","","","","","0.333876669406891","2.68499994277954","","79","","114","122","","","0.733413768197743","19.36","20","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-06-28","","1850","","","","","0.5878600025177","0.873963585480489","","20","","","","","","0.237371082602014","0.79","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-06-28","","0","","","","","2.0224301815033","0","","69","","122","158","","","0.663632882688659","100.41","57","6","21","30","7","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-06-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-06-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals) + Z2","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1 but finish with the final 45 minutes at Z2!","5","","2018-06-30","*we need to start accumulating some serious elevation during your Sat/Sun rides. this may mean doing part of your long ride on the trainer, riding Mt Everest in Zwift. Let's aim for 7000 ft of elevation gain (at a minimum) this weekend between the two rides","155732.21875","","",""," *06/30/2018 Raul Luzardo -  Coach: Hung over, slept 4 hrs and rode 97 miles with the local cycling team...I’m ready for leadvile* *07/01/2018 Tara Strassburg: Bam! Love to hear that!!* *07/01/2018 Tara Strassburg: I’d also like to spend some time working on the mental fitness side of things. This race is going to put you to the test, and I want you mentally prepared for any possibility! Start thinking through the “what if’s”, and think about solutions to those problems. Then, on race day, if something happens you don’t need to think about, just act on it!*","5.00903367996216","8.63599967956543","","81","","137","165","","","0.702305075309575","284.98","33","49","83","102","32","2","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-06-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","3","","2018-07-01","*let's practice some ""carries"" - at some points in Leadville, you'll need to hop off your bike and carry it - we need to train the upper body and legs for this type of stress. Aim to do this 3-4 times during this ride.","52163.55859375","","","","","3.00774383544922","4.81799983978271","","","","117","151","","","0.591162034567447","119.68","133","14","0","0","0","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-07-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-07-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-07-02","","2400","","","","","0.75924639277988","0.877898895310557","","20","","","","","","0.238428682386272","1.03","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #2 (single-leg pedaling)","Bike","Warmup 10-20 minutes easy spinning Main Set Ride aerobic pace in ZR.Some riding in Zone 1 during drills is fine. Do the following 3 times: 10 seconds of high rpm, 10 seconds higher, 10 seconds max rpm and then recover for 60 seconds. Then do this 3 times: 30 seconds left followed by 30 seconds right-leg dominant pedaling (other leg soft-pedals). Repeat both of these drills a TOTAL of 4 times, all in the small chain ring. Cooldown To final ride time @ZR","1","","2018-07-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST","Day Off","","","","2018-07-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #1 (steady)","Bike","**Stay at the lower end of zone R if you feel you need the recovery. Keep cadence at 95+ throughout unless using QT2 bike stimulation cadence chart (as given by coach).","1","","2018-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.333333333333333","","2018-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #3 (ZR/Z1 as you feel)","Bike","Start in ZR and work your way into Z1 if you feel good. Otherwise, stay in ZR.","1","","2018-07-05","","10851.6796875","82","189","303.404","","1.01805806159973","2.96000003814697","","76","","89","112","","","0.303290211477822","9.24","93","0","0","0","0","0","","","","","93","0","0","0","0","0","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.416666666666667","","2018-07-05","","2420.830078125","","","","","0.257364988327026","2.61299991607666","","77","","119","134","","","0.723389434015514","14.43","15","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-07-05","","0","","","","","0.98225611448288","0","","78","","90","112","","","0.568119621013809","35.1","59","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-07-06","","2450","","","","","0.757701670328776","0.898015166559821","","21","","","","","","0.243892156652001","1.1","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.833333333333333","","2018-07-06","","6996.759765625","","","","","0.828608334064484","2.34599995613098","","78","","148","169","","","0.604799723506516","33.43","4","3","11","30","1","0","","","","","","","","","","","","","","","",""
