date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2018-05-25,Pool Swimming,False,Lap Swimming,"2,800",569,00:57:58,0,0,0.0,0,0,0 days 00:01:29,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,918,31,23,0,0,57:58,0:00,0.0,0:00,No,00:00.00,40,0.0,0,0,0,3,garmin,0
2018-05-26,Running,False,Vail Running,16.46,"1,803",02:16:50,146,168,3.0,176,256,0 days 00:08:19,0 days 00:06:10,"1,020",942,1.1,8.4,9.2,261,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:16:50,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-27,Cycling,False,Vail Cycling,20.89,881,01:15:15,128,152,2.9,0,0,16.7,46.7,"1,637","1,617",0.0,0.0,0.0,0,0,84,117,225,47% L / 53% R,59.4,250,195,529,0.0,0.0,5680,0,0,0,0,1:15:15,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-27,Hiking,False,Vail Hiking,4.54,723,02:18:08,98,146,1.3,84,202,0 days 00:30:25,0 days 00:15:12,"1,535","1,480",0.66,12.6,7.9,612,50.8% L / 49.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:18:08,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,0
2018-05-28,Cycling,False,Lafayette Cycling,81.74,"3,153",04:02:20,133,163,0.0,0,0,20.2,46.7,"3,986","3,983",0.0,0.0,0.0,0,0,87,118,233,47% L / 53% R,196.2,257,217,628,0.0,0.0,20323,0,0,0,0,4:02:20,0:00,51.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-28,Cycling,False,Lafayette Cycling,81.75,"3,155",04:02:11,133,163,3.4,0,0,20.3,46.8,"3,822","3,786",0.0,0.0,0.0,0,0,87,118,233,47% L / 53% R,206.3,257,217,628,0.0,0.0,20327,0,0,0,0,4:02:11,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-28,Hiking,False,Lafayette Hiking,0.39,104,00:27:17,91,102,1.0,65,233,0 days 00:00:00,0 days 00:19:33,7,0,0.52,11.6,6.0,629,51.5% L / 48.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:17,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-29,Running,False,Lafayette Running,5.25,551,00:40:03,141,156,2.2,182,191,0 days 00:07:37,0 days 00:06:49,128,141,1.16,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:03,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-05-29,Indoor Cycling,False,Indoor Cycling,0.00,567,01:00:05,108,119,1.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,90,97,163,47% L / 53% R,24.6,173,158,333,0.0,0.0,5372,0,0,0,0,1:00:05,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-05-29,Pool Swimming,False,Lap Swimming,"3,000",608,00:53:26,0,0,0.0,0,0,0 days 00:01:27,0 days 00:01:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,971,30,22,0,0,53:26,0:00,0.0,0:00,No,00:00.00,71,0.0,0,0,0,3,garmin,0
2018-05-30,Pool Swimming,False,Lap Swimming,"4,000",848,01:16:18,0,0,0.0,0,0,0 days 00:01:25,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1252,29,22,0,0,1:16:18,0:00,0.0,0:00,No,00:00.00,82,0.0,0,0,0,3,garmin,0
2018-05-30,Indoor Cycling,False,Indoor Cycling,0.00,"1,129",01:30:02,132,165,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,94,234,49% L / 51% R,76.9,253,211,376,0.0,0.0,7787,0,0,0,0,1:30:02,0:00,0.0,0:00,No,00:00.00,18,0.0,0,0,0,3,garmin,0
2018-05-31,Indoor Cycling,False,Indoor Cycling,0.00,642,01:00:04,119,165,2.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,105,227,47% L / 53% R,48.0,236,181,568,0.0,0.0,5247,0,0,0,0,1:00:04,0:00,0.0,0:00,No,00:00.00,20,0.0,0,0,0,3,garmin,0
2018-05-31,Running,False,Denver Running,10.61,"1,171",01:20:02,149,166,3.0,181,190,0 days 00:07:33,0 days 00:06:41,20,16,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:02,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-06-01,Pool Swimming,False,Lap Swimming,"1,800",366,00:41:29,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:05,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,572,31,23,0,0,41:29,0:00,0.0,0:00,No,00:00.00,32,0.0,0,0,0,3,garmin,0
2018-06-02,Cycling,False,Lafayette Cycling,59.90,"2,370",03:05:49,129,177,2.5,0,0,19.3,50.4,"3,002","3,022",0.0,0.0,0.0,0,0,86,115,231,47% L / 53% R,155.3,261,213,688,0.0,0.0,15227,0,0,0,0,3:05:49,0:00,0.0,0:00,No,00:00.00,9,0.0,0,0,0,3,garmin,0
2018-06-02,Running,False,Lafayette Running,3.45,421,00:25:03,151,162,2.7,181,188,0 days 00:07:16,0 days 00:06:53,62,56,1.23,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-03,Running,False,Denver Running,8.04,867,01:00:06,144,164,2.7,179,190,0 days 00:07:29,0 days 00:06:36,308,305,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:06,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-04,Pool Swimming,False,Lap Swimming,"3,000",582,00:52:46,0,0,0.0,0,0,0 days 00:01:25,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,930,30,23,0,0,52:46,0:00,0.0,0:00,No,00:00.00,56,0.0,0,0,0,3,garmin,0
2018-06-05,Indoor Cycling,False,Indoor Cycling,0.00,505,00:45:06,121,142,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,83,89,198,47% L / 53% R,27.5,214,187,316,0.0,0.0,3767,0,0,0,0,45:06,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-06-05,Running,False,Denver Running,4.54,546,00:35:11,141,163,2.6,179,191,0 days 00:07:45,0 days 00:06:22,164,180,1.17,7.7,8.9,250,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:11,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-06-06,Indoor Cycling,False,Indoor Cycling,0.00,748,01:00:02,132,159,2.9,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,95,219,49% L / 51% R,44.9,239,209,323,0.0,0.0,5270,0,0,0,0,1:00:02,0:00,0.0,0:00,No,00:00.00,7,0.0,0,0,0,3,garmin,0
2018-06-06,Running,False,Lafayette Running,4.77,560,00:35:03,151,170,2.8,181,195,0 days 00:07:21,0 days 00:06:16,82,92,1.21,7.3,8.9,249,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:03,0:00,0.0,0:00,No,00:00.00,9,0.0,0,0,0,3,garmin,0
2018-06-07,Open Water Swimming,False,Boulder Open Water Swimming,"2,339",478,00:36:42,135,147,1.9,0,0,0 days 00:01:34,0 days 00:00:49,0,"5,105",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1090,38,29,0,0,36:42,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-06-07,Running,False,Lafayette Running,1.87,205,00:15:08,135,144,1.7,179,186,0 days 00:08:07,0 days 00:07:13,26,33,1.11,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:08,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-07,Hiking,False,Lafayette Hiking,1.58,84,00:40:52,74,91,1.0,79,188,0 days 00:25:50,0 days 00:17:13,59,56,0.71,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:52,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-06-08,Pool Swimming,False,Lap Swimming,"1,500",309,00:28:13,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,511,30,23,0,0,28:13,0:00,0.0,0:00,No,00:00.00,27,0.0,0,0,0,3,garmin,0
2018-06-08,Cycling,False,Lafayette Cycling,8.12,232,00:26:41,114,138,1.6,0,0,18.3,34.8,259,253,0.0,0.0,0.0,0,0,85,101,164,47% L / 53% R,11.0,156,145,442,0.0,0.0,2086,0,0,0,0,26:41,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-10,Multisport,True,Boulder Multi-Sport,139.75,"6,936",11:00:17,0,162,0.0,0,0,12.7,0 days 00:00:00,"4,695","4,439",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11:00:17,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,1
2018-06-10,Cycling,False,Boulder Cycling,117.35,"4,019",10:25:46,144,160,0.0,0,0,11.3,46.9,"4,475","4,213",0.0,0.0,0.0,0,0,89,115,221,46% L / 54% R,236.9,242,197,683,0.0,0.0,25558,0,0,0,0,10:25:46,0:00,60.8,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,1
